#Instant	Original	Parallel	Serial
1166		0000		0000		0457
1167		0000		0000		0950
1168		0000		0000		0461
1169		0000		0000		0476
1170		0000		0000		0914
1171		0000		0000		0678
1172		0000		0000		0648
1173		0000		0000		0654
1174		0000		0000		0382
1175		0000		0000		0462
1176		0000		0000		0484
1177		0000		0000		0412
1178		0000		0000		0475
1179		0000		0000		0948
1180		0000		0000		0473
1181		0000		0000		0462
1182		0000		0000		0461
1183		0000		0000		0932
1184		0000		0000		0472
1185		0000		0000		0460
1186		0000		0000		0458
1187		0000		0000		0952
1188		0000		0000		0461
1189		0000		0000		0469
1190		0000		0000		0466
1191		0000		0000		1042
1192		0000		0000		0651
1193		0000		0000		0625
1194		0000		0000		0669
1195		0000		0000		0383
1196		0000		0000		0473
1197		0000		0000		0481
1198		0000		0000		0458
1199		0000		0000		0469
1200		0000		0000		0939
1201		0000		0000		0475
1202		0000		0000		0469
1203		0000		0000		0469
1204		0000		0000		0929
1205		0000		0000		0476
1206		0000		0000		0447
1207		0000		0000		0469
1208		0000		0000		0949
1209		0000		0000		0462
1210		0000		0000		0480
1211		0000		0000		0932
1212		0000		0000		0646
1213		0000		0000		0650
1214		0000		0000		0620
1215		0000		0000		0427
1216		0000		0000		0489
1217		0000		0000		0465
1218		0000		0000		0472
1219		0000		0000		0465
1220		0000		0000		0896
1221		0000		0000		0476
1222		0000		0000		0462
1223		0000		0000		0465
1224		0000		0000		0926
1225		0000		0000		0478
1226		0000		0000		0471
1227		0000		0000		0480
1228		0000		0000		0926
1229		0000		0000		0453
1230		0000		0000		0466
1231		0000		0000		0481
1232		0000		0000		1035
1233		0000		0000		0618
1234		0000		0000		0631
1235		0000		0000		0641
1236		0000		0000		0454
1237		0000		0000		0476
1238		0000		0000		0465
1239		0000		0000		0463
1240		0000		0000		0469
1241		0000		0000		0928
1242		0000		0000		0462
1243		0000		0000		0460
1244		0000		0000		0483
1245		0000		0000		0929
1246		0000		0000		0449
1247		0000		0000		0478
1248		0000		0000		0458
1249		0000		0000		0940
1250		0000		0000		0469
1251		0000		0000		0485
1252		0000		0000		0934
1253		0000		0000		0603
1254		0000		0000		0632
1255		0000		0000		0731
1256		0000		0000		0336
1257		0000		0000		0484
1258		0000		0000		0459
1259		0000		0000		0455
1260		0000		0000		0473
1261		0000		0000		0927
1262		0000		0000		0473
1263		0000		0000		0459
1264		0000		0000		0428
1265		0000		0000		0940
1266		0000		0000		0451
1267		0000		0000		0477
1268		0000		0000		0463
1269		0000		0000		0931
1270		0000		0000		0464
1271		0000		0000		0466
1272		0000		0000		0474
1273		0000		0000		1042
1274		0000		0000		0615
1276		0000		0000		0585
1277		0000		0000		0585
1278		0000		0000		0585
1279		0000		0000		0585
1280		0000		0000		0585
1281		0000		0000		0585
1282		0000		0000		0585
1283		0000		0000		0585
1284		0000		0000		0585
1285		0000		0000		0585
1286		0000		0000		0585
1287		0000		0000		0611
1288		0000		0000		0598
1289		0000		0000		0604
1290		0000		0000		0309
1291		0000		0000		0472
1292		0000		0000		0458
1293		0000		0000		0461
1294		0000		0000		0944
1295		0000		0000		0446
1296		0000		0000		0467
1297		0000		0000		0464
1298		0000		0000		0911
1299		0000		0000		0469
1300		0000		0000		0459
1301		0000		0000		0457
1302		0000		0000		0928
1303		0000		0000		0470
1304		0000		0000		0449
1305		0000		0000		0463
1306		0000		0000		0953
1307		0000		0000		0448
1308		0000		0000		0492
1309		0000		0000		0870
1310		0000		0000		0644
1311		0000		0000		0597
1312		0000		0000		0616
1313		0000		0000		0457
1314		0000		0000		0493
1315		0000		0000		0438
1316		0000		0000		0482
1317		0000		0000		0472
1318		0000		0000		0927
1319		0000		0000		0461
1320		0000		0000		0446
1321		0000		0000		0478
1322		0000		0000		0916
1323		0000		0000		0486
1324		0000		0000		0440
1325		0000		0000		0483
1326		0000		0000		0906
1327		0000		0000		0479
1328		0000		0000		0455
1329		0000		0000		0930
1330		0000		0000		1043
1331		0000		0000		0558
1332		0000		0000		0615
1333		0000		0000		0605
1334		0000		0000		0071
1335		0000		0000		0485
1336		0000		0000		0452
1337		0000		0000		0449
1338		0000		0000		0474
1339		0000		0000		0934
1340		0000		0000		0458
1341		0000		0000		0454
1342		0000		0000		0480
1343		0000		0000		0918
1344		0000		0000		0481
1345		0000		0000		0449
1346		0000		0000		0922
1347		0000		0000		0705
1348		0000		0000		0967
1349		0000		0000		0515
1350		0000		0000		0497
1351		0000		0000		0224
1352		0000		0000		0450
1353		0000		0000		0477
1354		0000		0000		0451
1355		0000		0000		0465
1356		0000		0000		0934
1357		0000		0000		0473
1358		0000		0000		0462
1359		0000		0000		0464
1360		0000		0000		0924
1361		0000		0000		0459
1362		0000		0000		0484
1363		0000		0000		0452
1364		0000		0000		1037
1365		0000		0000		1141
1366		0000		0000		0402
1367		0000		0000		0347
1368		0000		0000		0796
1369		0000		0000		0205
1370		0000		0000		0476
1371		0000		0000		0471
1372		0000		0000		0461
1373		0000		0000		0476
1374		0000		0000		0900
1375		0000		0000		0488
1376		0000		0000		0461
1377		0000		0000		0458
1378		0000		0000		0906
1379		0000		0000		0478
1380		0000		0000		0460
1381		0000		0000		0455
1382		0000		0000		0918
1383		0000		0000		0458
1384		0000		0000		0817
1385		0000		0000		1021
1386		0000		0000		0468
1387		0000		0000		0511
1388		0000		0000		0534
1389		0000		0000		0361
1390		0000		0000		0483
1391		0000		0000		0443
1392		0000		0000		0469
1393		0000		0000		0477
1394		0000		0000		0938
1395		0000		0000		0448
1396		0000		0000		0480
1397		0000		0000		0457
1398		0000		0000		0941
1399		0000		0000		0424
1400		0000		0000		0474
1401		0000		0000		0464
1402		0000		0000		1037
1403		0000		0000		1046
1404		0000		0000		0537
1405		0000		0000		0561
1406		0000		0000		0359
1407		0000		0000		0385
1408		0000		0000		0598
1409		0000		0000		0574
1410		0000		0000		0572
1411		0000		0000		0580
1412		0000		0000		0569
1413		0000		0000		0605
1414		0000		0000		0572
1415		0000		0000		0583
1416		0000		0000		0567
1417		0000		0000		0601
1418		0000		0000		0587
1419		0000		0000		0589
1420		0000		0000		0568
1421		0000		0000		0810
1422		0000		0000		0414
1423		0000		0000		0926
1424		0000		0000		0177
1425		0000		0000		0457
1426		0000		0000		0476
1427		0000		0000		0467
1428		0000		0000		0455
1429		0000		0000		0946
1430		0000		0000		0453
1431		0000		0000		0474
1432		0000		0000		0466
1433		0000		0000		0927
1434		0000		0000		0447
1435		0000		0000		0470
1436		0000		0000		0471
1437		0000		0000		0921
1438		0000		0000		0468
1439		0000		0000		0794
1440		0000		0000		0804
1441		0000		0000		0619
1442		0000		0000		0378
1443		0000		0000		0481
1444		0000		0000		0472
1445		0000		0000		0473
1446		0000		0000		0461
1447		0000		0000		0484
1448		0000		0000		0911
1449		0000		0000		0497
1450		0000		0000		0433
1451		0000		0000		0490
1452		0000		0000		0900
1453		0000		0000		0492
1454		0000		0000		0459
1455		0000		0000		0460
1456		0000		0000		0917
1457		0000		0000		0709
1458		0000		0000		0766
1459		0000		0000		0405
1460		0000		0000		0929
1461		0000		0000		0224
1462		0000		0000		0469
1463		0000		0000		0468
1464		0000		0000		0465
1465		0000		0000		0459
1466		0000		0000		0942
1467		0000		0000		0457
1468		0000		0000		0463
1469		0000		0000		0458
1470		0000		0000		0935
1471		0000		0000		0451
1472		0000		0000		0454
1473		0000		0000		0471
1474		0000		0000		1043
1475		0000		0000		0605
1476		0000		0000		0614
1477		0000		0000		0798
1478		0000		0000		0281
1479		0000		0000		0465
1480		0000		0000		0460
1481		0000		0000		0446
1482		0000		0000		0470
1483		0000		0000		0934
1484		0000		0000		0482
1485		0000		0000		0442
1486		0000		0000		0462
1487		0000		0000		0938
1488		0000		0000		0475
1489		0000		0000		0476
1490		0000		0000		0412
1491		0000		0000		0953
1492		0000		0000		0450
1493		0000		0000		0492
1494		0000		0000		0442
1495		0000		0000		1048
1496		0000		0000		0841
1497		0000		0000		0421
1498		0000		0000		0468
1499		0000		0000		0769
1500		0000		0000		0387
1501		0000		0000		0481
1502		0000		0000		0457
1503		0000		0000		0466
1504		0000		0000		0466
1505		0000		0000		0937
1506		0000		0000		0463
1507		0000		0000		0452
1508		0000		0000		0474
1509		0000		0000		0923
1510		0000		0000		0476
1511		0000		0000		0463
1512		0000		0000		0466
1513		0000		0000		0940
1514		0000		0000		0473
1515		0000		0000		0800
1516		0000		0000		0800
1517		0000		0000		0483
1518		0000		0000		0619
1519		0000		0000		0414
1520		0000		0000		0467
1521		0000		0000		0469
1522		0000		0000		0469
1523		0000		0000		0464
1524		0000		0000		0927
1525		0000		0000		0468
1526		0000		0000		0476
1527		0000		0000		0458
1528		0000		0000		0926
1529		0000		0000		0451
1530		0000		0000		0467
1531		0000		0000		0479
1532		0000		0000		0907
1533		0000		0000		0698
1534		0000		0000		0620
1535		0000		0000		0659
1536		0000		0000		0879
1537		0000		0000		0112
1538		0000		0000		0462
1539		0000		0000		0489
1540		0000		0000		0444
1541		0000		0000		0449
1542		0000		0000		0938
1543		0000		0000		0466
1544		0000		0000		0468
1545		0000		0000		0454
1546		0000		0000		0939
1547		0000		0000		0457
1548		0000		0000		0481
1549		0000		0000		0449
1550		0000		0000		0931
1551		0000		0000		0447
1552		0000		0000		0481
1553		0000		0000		0448
1554		0000		0000		1032
1555		0000		0000		1031
1556		0000		0000		0486
1557		0000		0000		0482
1558		0000		0000		0470
1559		0000		0000		0384
1560		0000		0000		0593
1561		0000		0000		0573
1562		0000		0000		0585
1563		0000		0000		0565
1564		0000		0000		0591
1565		0000		0000		0554
1566		0000		0000		0603
1567		0000		0000		0562
1568		0000		0000		0587
1569		0000		0000		0565
1570		0000		0000		0593
1571		0000		0000		0582
1572		0000		0000		0575
1573		0000		0000		0937
1574		0000		0000		0476
1575		0000		0000		0519
1576		0000		0000		0353
1577		0000		0000		0568
1578		0000		0000		0578
1579		0000		0000		0568
1580		0000		0000		0593
1581		0000		0000		0562
1582		0000		0000		0551
1583		0000		0000		0565
1584		0000		0000		0591
1585		0000		0000		0561
1586		0000		0000		0574
1587		0000		0000		0560
1588		0000		0000		0579
1589		0000		0000		0564
1590		0000		0000		0828
1591		0000		0000		0395
1592		0000		0000		0951
1593		0000		0000		0104
1594		0000		0000		0480
1595		0000		0000		0455
1596		0000		0000		0460
1597		0000		0000		0461
1598		0000		0000		0914
1599		0000		0000		0450
1600		0000		0000		0460
1601		0000		0000		0468
1602		0000		0000		0904
1603		0000		0000		0468
1604		0000		0000		0448
1605		0000		0000		0454
1606		0000		0000		0915
1607		0000		0000		0453
1608		0000		0000		0452
1609		0000		0000		0907
1610		0000		0000		0888
1611		0000		0000		0494
1612		0000		0000		0501
1613		0000		0000		0557
1614		0000		0000		0363
1615		0000		0000		0463
1616		0000		0000		0457
1617		0000		0000		0458
1618		0000		0000		0458
1619		0000		0000		0907
1620		0000		0000		0465
1621		0000		0000		0454
1622		0000		0000		0457
1623		0000		0000		0901
1624		0000		0000		0463
1625		0000		0000		0441
1626		0000		0000		0450
1627		0000		0000		1029
1628		0000		0000		0853
1629		0000		0000		0384
1630		0000		0000		0450
1631		0000		0000		0981
1632		0000		0000		0144
1633		0000		0000		0454
1634		0000		0000		0450
1635		0000		0000		0463
1636		0000		0000		0471
1637		0000		0000		0894
1638		0000		0000		0450
1639		0000		0000		0465
1640		0000		0000		0463
1641		0000		0000		0896
1642		0000		0000		0458
1643		0000		0000		0455
1644		0000		0000		0451
1645		0000		0000		0909
1646		0000		0000		0448
1647		0000		0000		0454
1648		0000		0000		0882
1650		0000		0000		0561
1651		0000		0000		0561
1652		0000		0000		0865
1653		0000		0000		0456
1654		0000		0000		0462
1655		0000		0000		0457
1656		0000		0000		0930
1657		0000		0000		0004
1658		0000		0000		0421
1659		0000		0000		0447
1660		0000		0000		0862
1661		0000		0000		0453
1662		0000		0000		0433
1663		0000		0000		0429
1664		0000		0000		0876
1665		0000		0000		0423
1666		0000		0000		0436
1667		0000		0000		0435
1668		0000		0000		0863
1669		0000		0000		0441
1670		0000		0000		0423
1671		0000		0000		0438
1672		0000		0000		0881
1673		0000		0000		0422
1674		0000		0000		0428
1675		0000		0000		0440
1676		0000		0000		0862
1677		0000		0000		0548
1678		0000		0000		0902
1679		0000		0000		0381
1680		0000		0000		0402
1682		0000		0000		0530
1683		0000		0000		0530
1684		0000		0000		0530
1685		0000		0000		0530
1686		0000		0000		0530
1687		0000		0000		0530
1688		0000		0000		0530
1689		0000		0000		0530
1690		0000		0000		0530
1691		0000		0000		0530
1692		0000		0000		0530
1693		0000		0000		0530
1694		0000		0000		0530
1695		0000		0000		0530
1696		0000		0000		0530
1697		0000		0000		0530
1698		0000		0000		0530
1700		0000		0000		0650
1701		0000		0000		0650
1702		0000		0000		0650
1703		0000		0000		0144
1704		0000		0000		0934
1705		0000		0000		0184
1706		0000		0000		0412
1707		0000		0000		0495
1708		0000		0000		0306
1709		0000		0000		0264
1710		0000		0000		0256
1711		0000		0000		0265
1712		0000		0000		0260
1713		0000		0000		0261
1714		0000		0000		0260
1715		0000		0000		0261
1716		0000		0000		0262
1717		0000		0000		0264
